V1	V2	V3	V4	V5	V6
64257	1	0	0	0	0	32511952
64258	1	0	0	0	-55787126	0
64259	1	0	0	0	-18869410	0
64260	1	0	0	0	-18843446	0
64261	1	0	0	0	-18850618	0
64262	1	0	0	0	-14974112	0
64263	1	0	0	0	0	27315330
64264	1	0	0	0	-14779756	0
64265	1	0	0	0	-907658	0
64266	1	0	0	0	-74827314	0
64267	1	0	0	0	-59638557	0
64268	1	0	0	0	0	50261944
64269	1	0	0	0	-14697432	0
64270	1	0	0	0	0	30290622
64271	1	0	0	0	0	25487115
64272	1	0	0	0	-56904	0
64273	1	0	0	0	0	29339594
64274	1	0	0	0	-33929908	0
64275	1	0	0	0	-74681545	0
64276	1	0	0	0	-19452436	0
64277	1	0	0	0	0	28579295
64278	1	0	0	0	-43997501	0
64279	1	0	0	0	-75815326	0
64280	1	0	0	0	-70725725	0
64281	1	0	0	0	-72491612	0
64282	1	0	0	0	-20254469	0
64283	1	0	0	0	-56632488	0
64284	1	0	0	0	-56613490	0
64285	1	0	0	0	-57704494	0
64286	1	0	0	0	-57304575	0
64287	1	0	0	0	0	95930642
64288	1	0	0	0	-72907323	0
64289	1	0	0	0	-72237272	0
64290	1	0	0	0	-72296387	0
64291	1	0	0	0	-72315930	0
64292	1	0	0	0	-72525030	0
64293	1	0	0	0	-67217891	0
64294	1	0	0	0	-13999421	0
64295	1	0	0	0	-13976441	0
64296	1	0	0	0	-54347144	0
64297	1	0	0	0	-73282325	0
64298	1	0	0	0	0	40363786
64299	1	0	0	0	-46232828	0
64300	1	0	0	0	-23706828	0
64301	1	0	0	0	-24082093	0
64302	1	0	0	0	-45606533	0
64303	1	0	0	0	0	19520578
64304	1	0	0	0	-59134962	0
64305	1	0	0	0	-59113010	0
64306	1	0	0	0	0	42626039
64307	1	0	0	0	-67638696	0
64308	1	0	0	0	0	17807342
64309	1	0	0	0	0	17597222
64310	1	0	0	0	0	18339467
64311	1	0	0	0	0	17610205
64312	1	0	0	0	0	17553175
64313	1	0	0	0	-56923677	0
64314	1	0	0	0	-56937861	0
64315	1	0	0	0	-22778480	0
64316	1	0	0	0	-70560234	0
64317	1	0	0	0	-58601893	0
64318	1	0	0	0	-81490039	0
64319	1	0	0	0	-72316476	0
64320	1	0	0	0	-68693246	0
64321	1	0	0	0	-48201647	0
64322	1	0	0	0	-66062997	0
64323	1	0	0	0	-66068783	0
64324	1	0	0	0	0	62132373
64325	1	0	0	0	-28865877	0
64326	1	0	0	0	-82995872	0
64327	1	0	0	0	-40549406	0
64328	1	0	0	0	-75591000	0
64329	1	0	0	0	-3254380	0
64330	1	0	0	0	-3192847	0
64331	1	0	0	0	-34030420	0
64332	1	0	0	0	0	168963305
64333	1	0	0	0	0	25987822
64334	1	0	0	0	-42706142	0
64335	1	0	0	0	-42818929	0
64336	1	0	0	0	-42688414	0
64337	1	0	0	0	-44224222	0
64338	1	0	0	0	-62909470	0
64339	1	0	0	0	-62932854	0
64340	1	0	0	0	-53561276	0
64341	1	0	0	0	-53477760	0
64342	1	0	0	0	0	3838721
64343	1	0	0	0	0	5022366
64344	1	0	0	0	0	19201599
64345	1	0	0	0	-56121198	0
64346	1	0	0	0	-51334147	0
64347	1	0	0	0	0	62760245
64348	1	0	0	0	-68640765	0
64349	1	0	0	0	-79834668	0
64350	1	0	0	0	-78335178	0
64351	1	0	0	0	-78307048	0
64352	1	0	0	0	0	24618846
64353	1	0	0	0	0	24602693
64354	1	0	0	0	-55690234	0
64355	1	0	0	0	-71846368	0
64356	1	0	0	0	0	44749382
64357	1	0	0	0	0	44623632
64358	1	0	0	0	0	49045943
64359	1	0	0	0	0	44189698
64360	1	0	0	0	0	44348987
64361	0	1	0	0	0	536129
64362	0	1	0	0	0	524468
64363	0	1	0	0	0	519824
64364	0	1	0	0	0	530876
64365	1	0	0	0	-1583105	0
64366	0	1	0	0	0	21323
64367	0	1	0	0	0	964769
64368	0	1	0	0	0	21564
64369	1	0	0	0	-5509777	0
64370	1	0	0	0	-12873643	0
64371	1	0	0	0	-10722346	0
64372	1	0	0	0	-2482166	0
64373	1	0	0	0	-2449598	0
64374	1	0	0	0	-2392504	0
64375	1	0	0	0	-2371913	0
64376	1	0	0	0	-22943540	0
64377	0	1	0	0	0	357080
64378	0	1	0	0	0	318363
64379	1	0	0	0	-10825462	0
64380	1	0	0	0	0	1825995
64381	1	0	0	0	0	1395684
64382	1	0	0	0	0	2097960
64383	1	0	0	0	0	2120560
64384	1	0	0	0	0	2355907
64385	1	0	0	0	-9867162	0
64386	1	0	0	0	0	3198698
64387	1	0	0	0	-3914202	0
64388	0	1	0	0	0	176807
64389	0	1	0	0	-132149	0
64390	1	0	0	0	-9585510	0
64391	0	1	0	0	0	787824
64392	1	0	0	0	-11887983	0
64393	1	0	0	0	0	3584943
64394	1	0	0	0	0	3148981
64395	1	0	0	0	0	2894071
64396	1	0	0	0	-4084612	0
64397	1	0	0	0	0	2788491
64398	1	0	0	0	0	3437313
64399	1	0	0	0	-21712201	0
64400	1	0	0	0	-12214315	0
64401	1	0	0	0	-3861170	0
64402	1	0	0	0	0	3834477
64403	1	0	0	0	0	4380131
64404	1	0	0	0	0	4469400
64405	1	0	0	0	-7225777	0
64406	1	0	0	0	-21552027	0
64407	1	0	0	0	0	17739975
64408	1	0	0	0	0	18365749
64409	1	0	0	0	0	18270036
64410	1	0	0	0	0	1581437
64411	1	0	0	0	-5493502	0
64412	1	0	0	0	0	5996181
64413	1	0	0	0	-4178333	0
64414	1	0	0	0	-3941696	0
64415	1	0	0	0	0	2247028
64416	1	0	0	0	-16577177	0
64417	1	0	0	0	-9337725	0
64418	1	0	0	0	0	1847923
64419	1	0	0	0	0	2404056
64420	1	0	0	0	0	18322335
64421	1	0	0	0	0	18353918
64422	0	1	0	0	0	674999
64423	1	0	0	0	0	1523623
64424	1	0	0	0	0	1713590
64425	1	0	0	0	0	4130486
64426	1	0	0	0	0	1343587
64427	1	0	0	0	0	1369329
64428	1	0	0	0	0	1650559
64429	1	0	0	0	-10572247	0
64430	1	0	0	0	-9754007	0
64431	1	0	0	0	-9784768	0
64432	1	0	0	0	-9692769	0
64433	1	0	0	0	-9359094	0
64434	1	0	0	0	-9412807	0
64435	1	0	0	0	-3847892	0
64436	1	0	0	0	0	17110864
64437	1	0	0	0	-7560404	0
64438	1	0	0	0	-20707416	0
64439	1	0	0	0	-23003645	0
64440	0	1	0	0	-980243	0
64441	1	0	0	0	-1855659	0
64442	1	0	0	0	-1185330	0
64443	1	0	0	0	-1756347	0
64444	1	0	0	0	-1788893	0
64445	1	0	0	0	-1789191	0
64446	0	1	0	0	0	275054
64447	1	0	0	0	0	17856682
64448	1	0	0	0	0	8308562
64449	1	0	0	0	-4006099	0
64450	1	0	0	0	-3190999	0
64451	1	0	0	0	-3054162	0
64452	1	0	0	0	0	20492928
64453	1	0	0	0	-6167956	0
64454	1	0	0	0	-12255724	0
64455	1	0	0	0	0	23706420
64456	1	0	0	0	0	19178876
64457	1	0	0	0	0	17378656
64458	0	1	0	0	0	303533
64459	1	0	0	0	-13245562	0
64460	1	0	0	0	-12621826	0
64461	1	0	0	0	-16185370	0
64462	1	0	0	0	0	2301575
64463	1	0	0	0	-34483689	0
64464	1	0	0	0	-34783092	0
64465	0	1	0	0	-342650	0
64466	0	1	0	0	-382961	0
64467	1	0	0	0	-9720074	0
64468	1	0	0	0	0	1662913
64469	1	0	0	0	0	1684883
64470	1	0	0	0	0	10749407
64471	1	0	0	0	0	10734787
64472	1	0	0	0	-6159046	0
64473	1	0	0	0	0	16220952
64474	1	0	0	0	0	15726005
64475	1	0	0	0	0	15442806
64476	1	0	0	0	0	15645819
64477	1	0	0	0	0	15522472
64478	1	0	0	0	0	16067368
64479	1	0	0	0	0	16052814
64480	1	0	0	0	0	16258497
64481	1	0	0	0	0	16130114
64482	1	0	0	0	0	16195154
64483	1	0	0	0	0	16154853
64484	1	0	0	0	-12673281	0
64485	1	0	0	0	0	23658137
64486	1	0	0	0	0	20674063
64487	1	0	0	0	-6535803	0
64488	1	0	0	0	-14364532	0
64489	0	1	0	0	0	287568
64490	1	0	0	0	0	16680682
64491	1	0	0	0	-9658655	0
64492	1	0	0	0	0	23551313
64493	1	0	0	0	0	22711419
64494	1	0	0	0	0	22669248
64495	1	0	0	0	0	16091853
64496	1	0	0	0	0	20563611
64497	1	0	0	0	0	9934277
64498	1	0	0	0	0	14644932
64499	1	0	0	0	-14277765	0
64500	1	0	0	0	0	7002811
64501	1	0	0	0	0	6494670
64502	1	0	0	0	0	15377670
64503	0	1	0	0	0	1469
64504	1	0	0	0	0	1547145
64505	1	0	0	0	-1913362	0
64506	1	0	0	0	-1927303	0
64507	0	1	0	0	-956113	0
64508	1	0	0	0	-1137775	0
64509	1	0	0	0	-1148464	0
64510	1	0	0	0	-1315427	0
64511	0	1	0	0	-946404	0
64512	0	1	0	0	-942426	0
64513	1	0	0	0	-1069256	0
64514	1	0	0	0	-1097868	0
64515	1	0	0	0	-1226488	0
64516	1	0	0	0	-1196907	0
64517	1	0	0	0	-123492660	0
64518	0	1	0	0	-695861	0
64519	0	1	0	0	-832163	0
64520	0	1	0	0	-760444	0
64521	1	0	0	0	-1598864	0
64522	1	0	0	0	-1569629	0
64523	1	0	0	0	-1241654	0
64524	1	0	0	0	-1546370	0
64525	0	1	0	0	0	36671
64526	1	0	0	0	-19119009	0
64527	1	0	0	0	0	3535714
64528	1	0	0	0	-41559083	0
64529	1	0	0	0	-41566792	0
64530	1	0	0	0	-23593298	0
64531	1	0	0	0	-23561957	0
64532	1	0	0	0	-98605829	0
64533	1	0	0	0	-61062493	0
64534	1	0	0	0	-23731349	0
64535	1	0	0	0	0	4001083
64536	1	0	0	0	-98414220	0
64537	1	0	0	0	-103815922	0
64538	1	0	0	0	-128782001	0
64539	1	0	0	0	-57298628	0
64540	1	0	0	0	-81775539	0
64541	1	0	0	0	0	4297580
64542	1	0	0	0	-99414933	0
64543	1	0	0	0	-110351737	0
64544	1	0	0	0	-99073922	0
64545	1	0	0	0	-99777783	0
64546	1	0	0	0	-117174334	0
64547	1	0	0	0	-101793088	0
64548	1	0	0	0	-97513726	0
64549	1	0	0	0	-97550743	0
64550	1	0	0	0	-75220360	0
64551	1	0	0	0	-19213758	0
64552	1	0	0	0	-105693955	0
64553	1	0	0	0	-89897355	0
64554	1	0	0	0	-137962603	0
64555	1	0	0	0	-26814028	0
64556	1	0	0	0	-76248077	0
64557	1	0	0	0	-76277788	0
64558	1	0	0	0	-76302993	0
64559	1	0	0	0	-7769288	0
64560	1	0	0	0	-136159915	0
64561	1	0	0	0	-109572696	0
64562	1	0	0	0	-98275714	0
64563	1	0	0	0	-29027209	0
64564	1	0	0	0	0	7182593
64565	1	0	0	0	-93319127	0
64566	1	0	0	0	-97893991	0
64567	1	0	0	0	-59044850	0
64568	1	0	0	0	-28797892	0
64569	1	0	0	0	-140722180	0
64570	1	0	0	0	0	63020882
64571	1	0	0	0	-118363901	0
64572	1	0	0	0	-107882661	0
64573	1	0	0	0	-78221455	0
64574	1	0	0	0	-43813850	0
64575	1	0	0	0	-86956870	0
64576	1	0	0	0	-107871130	0
64577	1	0	0	0	-121013854	0
64578	1	0	0	0	-46603831	0
64579	1	0	0	0	-46582478	0
64580	1	0	0	0	-46611026	0
64581	1	0	0	0	-20974268	0
64582	1	0	0	0	-102333091	0
64583	1	0	0	0	-110337883	0
64584	1	0	0	0	-102025160	0
64585	1	0	0	0	-101888534	0
64586	1	0	0	0	-61312329	0
64587	1	0	0	0	-84297066	0
64588	1	0	0	0	-116189140	0
64589	1	0	0	0	-59178923	0
64590	1	0	0	0	-61074235	0
64591	1	0	0	0	-135986465	0
64592	1	0	0	0	-124103524	0
64593	0	1	0	0	0	941889
64594	1	0	0	0	-28675835	0
64595	1	0	0	0	-28628028	0
64596	1	0	0	0	-109482031	0
64597	1	0	0	0	-108567686	0
64598	1	0	0	0	-108633771	0
64599	1	0	0	0	-109309402	0
64600	1	0	0	0	-108803369	0
64601	1	0	0	0	-108843220	0
64602	1	0	0	0	-108864911	0
64603	1	0	0	0	-108951182	0
64604	1	0	0	0	-102146293	0
64605	1	0	0	0	-117319288	0
64606	1	0	0	0	-139786163	0
64607	1	0	0	0	-140090879	0
64608	1	0	0	0	-139762904	0
64609	1	0	0	0	-6733144	0
64610	1	0	0	0	-6746370	0
64611	1	0	0	0	-31091358	0
64612	1	0	0	0	-109260587	0
64613	1	0	0	0	-109398285	0
64614	1	0	0	0	-110079285	0
64615	1	0	0	0	-109962863	0
64616	1	0	0	0	-28842229	0
64617	1	0	0	0	-110296001	0
64618	1	0	0	0	-140636672	0
64619	1	0	0	0	-140572089	0
64620	1	0	0	0	-140500370	0
64621	1	0	0	0	-125887543	0
64622	1	0	0	0	-42983388	0
64623	1	0	0	0	-4199970	0
64624	1	0	0	0	-118181853	0
64625	1	0	0	0	-129429692	0
64626	1	0	0	0	-29597989	0
64627	1	0	0	0	-105286040	0
64628	1	0	0	0	-33664899	0
64629	1	0	0	0	-120691858	0
64630	1	0	0	0	-120704095	0
64631	1	0	0	0	-120731322	0
64632	1	0	0	0	-92986470	0
64633	1	0	0	0	-93136015	0
64634	1	0	0	0	-121533422	0
64635	1	0	0	0	-108126742	0
64636	1	0	0	0	-67422334	0
64637	1	0	0	0	-13882408	0
64638	1	0	0	0	-125067025	0
64639	1	0	0	0	-107659831	0
64640	1	0	0	0	-76576926	0
64641	1	0	0	0	-76569754	0
64642	1	0	0	0	-76595718	0
64643	1	0	0	0	0	6741723
64644	1	0	0	0	0	6731848
64645	1	0	0	0	-125845067	0
64646	1	0	0	0	-86985915	0
64647	1	0	0	0	-102954696	0
64648	1	0	0	0	0	3968542
64649	1	0	0	0	-83846309	0
64650	1	0	0	0	-76032050	0
64651	1	0	0	0	-76058736	0
64652	1	0	0	0	-41328198	0
64653	1	0	0	0	0	4067906
64654	1	0	0	0	0	41607039
64655	1	0	0	0	0	41759471
64656	1	0	0	0	0	41808749
64657	1	0	0	0	0	41897654
64658	1	0	0	0	0	41573270
64659	1	0	0	0	-82018929	0
64660	1	0	0	0	-130331958	0
64661	1	0	0	0	-114775474	0
64662	1	0	0	0	-110404644	0
64663	1	0	0	0	-10673276	0
64664	1	0	0	0	-10677389	0
64665	1	0	0	0	-29439702	0
64666	1	0	0	0	-136439049	0
64667	1	0	0	0	-140234665	0
64668	1	0	0	0	-140263277	0
64669	1	0	0	0	-140386129	0
64670	1	0	0	0	-140106045	0
64671	1	0	0	0	-140390107	0
64672	1	0	0	0	-83833613	0
64673	1	0	0	0	-56943016	0
64674	1	0	0	0	-31699577	0
64675	1	0	0	0	0	1546749
64676	1	0	0	0	-139353940	0
64677	1	0	0	0	-139411202	0
64678	1	0	0	0	-139429961	0
64679	1	0	0	0	-132616931	0
64680	1	0	0	0	-140135626	0
64681	1	0	0	0	-111046358	0
64682	1	0	0	0	-139688490	0
64683	1	0	0	0	-109946958	0
64684	1	0	0	0	-20114334	0
64685	1	0	0	0	-20285905	0
64686	1	0	0	0	-119070039	0
64687	1	0	0	0	-118183459	0
64688	1	0	0	0	-93035569	0
64689	1	0	0	0	-93002694	0
64690	1	0	0	0	-137667722	0
64691	1	0	0	0	-35302055	0
64692	1	0	0	0	-85361601	0
64693	1	0	0	0	-81933098	0
64694	1	0	0	0	-5092182	0
64695	1	0	0	0	-99216164	0
64696	1	0	0	0	-99212492	0
64697	1	0	0	0	-89220642	0
64698	1	0	0	0	-120429466	0
64699	1	0	0	0	-16187770	0
64700	1	0	0	0	-16174748	0
64701	1	0	0	0	-16203358	0
64702	1	0	0	0	-18004933	0
64703	1	0	0	0	-74585350	0
64704	1	0	0	0	-104914297	0
64705	1	0	0	0	-10337565	0
64706	1	0	0	0	-30418849	0
64707	1	0	0	0	-115917077	0
64708	1	0	0	0	-115642815	0
64709	1	0	0	0	-10300333	0
64710	1	0	0	0	-98966861	0
64711	1	0	0	0	0	3157034
64712	1	0	0	0	0	3009750
64713	1	0	0	0	0	2998563
64714	1	0	0	0	-5250640	0
64715	1	0	0	0	-80794139	0
64716	1	0	0	0	-32989665	0
64717	1	0	0	0	-105128126	0
64718	1	0	0	0	-105123585	0
64719	1	0	0	0	0	111036880
64720	1	0	0	0	-129288370	0
64721	1	0	0	0	-92209508	0
64722	1	0	0	0	-96234867	0
64723	1	0	0	0	-92848997	0
64724	1	0	0	0	-91134091	0
64725	1	0	0	0	-90948352	0
64726	1	0	0	0	-50199504	0
64727	1	0	0	0	-66635852	0
64728	1	0	0	0	-35876481	0
64729	1	0	0	0	-76764491	0
64730	1	0	0	0	-92099679	0
64731	1	0	0	0	0	2781192
64732	1	0	0	0	0	2834375
64733	1	0	0	0	0	3374531
64734	1	0	0	0	-125626946	0
64735	1	0	0	0	-122225312	0
64736	1	0	0	0	-45618928	0
64737	1	0	0	0	-74973301	0
64738	1	0	0	0	-98455721	0
64739	1	0	0	0	-97915590	0
64740	1	0	0	0	-89517677	0
64741	1	0	0	0	-99883276	0
64742	1	0	0	0	-99727040	0
64743	1	0	0	0	-136308416	0
64744	1	0	0	0	-136306006	0
64745	1	0	0	0	-114626099	0
64746	1	0	0	0	-97876704	0
64747	1	0	0	0	-127726934	0
64748	1	0	0	0	-99152637	0
64749	1	0	0	0	-99170751	0
64750	1	0	0	0	-88146352	0
64751	1	0	0	0	0	6414331
64752	1	0	0	0	0	6458629
64753	1	0	0	0	0	6484171
64754	1	0	0	0	0	7183783
64755	1	0	0	0	-140194758	0
64756	1	0	0	0	-140376420	0
64757	1	0	0	0	-20950501	0
64758	1	0	0	0	-105819540	0
64759	1	0	0	0	-105832499	0
64760	1	0	0	0	-122542693	0
64761	1	0	0	0	-29083859	0
64762	1	0	0	0	-129363471	0
64763	1	0	0	0	-92991396	0
64764	1	0	0	0	-120936284	0
64765	1	0	0	0	-129530676	0
64766	1	0	0	0	-46676672	0
64767	1	0	0	0	0	3188048
64768	1	0	0	0	-140184069	0
64769	1	0	0	0	-9099708	0
64770	1	0	0	0	-134459219	0
64771	1	0	0	0	-54154435	0
64772	1	0	0	0	-66929354	0
64773	1	0	0	0	-96986021	0
64774	1	0	0	0	-114074553	0
64775	1	0	0	0	-114274065	0
64776	1	0	0	0	-88511351	0
64777	1	0	0	0	-88708525	0
64778	1	0	0	0	-137493545	0
64779	1	0	0	0	-68911708	0
64780	1	0	0	0	-86097251	0
64781	1	0	0	0	-133576198	0
64782	1	0	0	0	-133594990	0
64783	1	0	0	0	-74439597	0
64784	1	0	0	0	-96931011	0
64785	1	0	0	0	-38626616	0
64786	1	0	0	0	-105227151	0
64787	1	0	0	0	-105196446	0
64788	1	0	0	0	-28354058	0
64789	1	0	0	0	0	4137873
64790	1	0	0	0	-123600132	0
64791	1	0	0	0	-69579850	0
64792	1	0	0	0	-2842110	0
64793	1	0	0	0	-30985740	0
64794	1	0	0	0	-40372669	0
64795	1	0	0	0	-105711716	0
64796	1	0	0	0	-40561984	0
64797	1	0	0	0	-40548144	0
64798	1	0	0	0	-97790890	0
64799	1	0	0	0	-93285238	0
64800	1	0	0	0	-99555584	0
64801	1	0	0	0	-99439872	0
64802	1	0	0	0	-99340382	0
64803	1	0	0	0	-66820094	0
64804	1	0	0	0	-90603277	0
64805	1	0	0	0	-90617944	0
64806	1	0	0	0	-105259217	0
64807	1	0	0	0	-104455584	0
64808	1	0	0	0	-110611059	0
64809	1	0	0	0	-18625915	0
64810	1	0	0	0	-141436212	0
64811	1	0	0	0	-141450809	0
64812	1	0	0	0	-141564371	0
64813	1	0	0	0	-141418395	0
64814	1	0	0	0	-141492416	0
64815	1	0	0	0	-141464851	0
64816	1	0	0	0	-66263233	0
64817	1	0	0	0	-40857635	0
64818	1	0	0	0	-40837803	0
64819	1	0	0	0	-39940680	0
64820	1	0	0	0	-40911054	0
64821	1	0	0	0	-37208084	0
64822	1	0	0	0	-106984920	0
64823	1	0	0	0	-117933889	0
64824	1	0	0	0	-109128657	0
64825	1	0	0	0	-8284672	0
64826	1	0	0	0	-8414306	0
64827	1	0	0	0	-8401792	0
64828	1	0	0	0	-31216657	0
64829	1	0	0	0	-102848047	0
64830	1	0	0	0	-100915496	0
64831	1	0	0	0	-138966482	0
64832	1	0	0	0	-21929418	0
64833	1	0	0	0	-21929732	0
64834	1	0	0	0	-139121849	0
64835	1	0	0	0	-127472754	0
64836	1	0	0	0	-121036358	0
64837	1	0	0	0	-103510981	0
64838	1	0	0	0	-129019968	0
64839	1	0	0	0	-92901749	0
64840	1	0	0	0	-93357427	0
64841	1	0	0	0	-114174474	0
64842	1	0	0	0	-129295112	0
64843	1	0	0	0	-102934050	0
64844	1	0	0	0	-5356469	0
64845	1	0	0	0	-105211592	0
64846	1	0	0	0	0	58418773
64847	1	0	0	0	-29920947	0
64848	1	0	0	0	-19118205	0
64849	1	0	0	0	-92227586	0
64850	1	0	0	0	-81223031	0
64851	1	0	0	0	-81158766	0
64852	1	0	0	0	-81380636	0
64853	1	0	0	0	-98669620	0
64854	1	0	0	0	-18556921	0
64855	1	0	0	0	-109901795	0
64856	1	0	0	0	-66342627	0
64857	1	0	0	0	-31020321	0
64858	1	0	0	0	-110430529	0
64859	1	0	0	0	-16018640	0
64860	1	0	0	0	-123087392	0
64861	1	0	0	0	-91269971	0
64862	1	0	0	0	-125507360	0
64863	1	0	0	0	-46634149	0
64864	1	0	0	0	-131572416	0
64865	1	0	0	0	-82125616	0
64866	1	0	0	0	-89679722	0
64867	1	0	0	0	0	21524541
64868	1	0	0	0	0	21524702
64869	1	0	0	0	-38722168	0
64870	1	0	0	0	-38763813	0
64871	1	0	0	0	-42903833	0
64872	1	0	0	0	-125528926	0
64873	1	0	0	0	-66235810	0
64874	1	0	0	0	-99200179	0
64875	1	0	0	0	-114237079	0
64876	1	0	0	0	-130960007	0
64877	1	0	0	0	-58633966	0
64878	1	0	0	0	-120635778	0
64879	1	0	0	0	-120659162	0
64880	1	0	0	0	0	6048642
64881	1	0	0	0	-35955055	0
64882	1	0	0	0	-109060455	0
64883	1	0	0	0	-120248362	0
64884	1	0	0	0	-120323212	0
64885	1	0	0	0	-120477835	0
64886	1	0	0	0	-111997048	0
64887	1	0	0	0	-32477643	0
64888	1	0	0	0	-114841405	0
64889	1	0	0	0	-32175091	0
64890	1	0	0	0	-27477599	0
64891	1	0	0	0	-66215896	0
64892	1	0	0	0	-21012608	0
64893	1	0	0	0	-21064002	0
64894	1	0	0	0	-92410321	0
64895	1	0	0	0	-92405295	0
64896	1	0	0	0	-21201577	0
64897	1	0	0	0	-139088019	0
64898	1	0	0	0	-101669434	0
64899	1	0	0	0	-83797071	0
64900	1	0	0	0	-21856507	0
64901	1	0	0	0	-101067061	0
64902	1	0	0	0	-124142670	0
64903	1	0	0	0	-128259537	0
64904	1	0	0	0	-128290823	0
64905	1	0	0	0	-129897842	0
64906	1	0	0	0	-90216748	0
64907	1	0	0	0	-71698219	0
64908	1	0	0	0	-70669103	0
64909	1	0	0	0	-70565316	0
64910	1	0	0	0	-70346400	0
64911	1	0	0	0	-76825891	0
64912	1	0	0	0	-99011299	0
64913	1	0	0	0	-98990725	0
64914	1	0	0	0	-98708475	0
64915	1	0	0	0	-98820169	0
64916	1	0	0	0	-98881408	0
64917	1	0	0	0	-32091678	0
64918	1	0	0	0	0	2916943
64919	1	0	0	0	-82058283	0
64920	1	0	0	0	-108790721	0
64921	1	0	0	0	-108733911	0
64922	1	0	0	0	-108766976	0
64923	1	0	0	0	-82805466	0
64924	1	0	0	0	-79592176	0
64925	1	0	0	0	-30554339	0
64926	1	0	0	0	-121636488	0
64927	1	0	0	0	-121650084	0
64928	1	0	0	0	-121635579	0
64929	1	0	0	0	-40008853	0
64930	1	0	0	0	-41027132	0
64931	1	0	0	0	-32002169	0
64932	1	0	0	0	-34607222	0
64933	1	0	0	0	-138017706	0
64934	1	0	0	0	-133552301	0
64935	1	0	0	0	-16994714	0
64936	1	0	0	0	-110618542	0
64937	1	0	0	0	-35049858	0
64938	1	0	0	0	-28974538	0
64939	1	0	0	0	-29581708	0
64940	1	0	0	0	-95647277	0
64941	1	0	0	0	-95670234	0
64942	1	0	0	0	-95682268	0
64943	1	0	0	0	-108961968	0
64944	1	0	0	0	-84787027	0
64945	1	0	0	0	-32033795	0
64946	1	0	0	0	-42853836	0
64947	1	0	0	0	-77178744	0
64948	1	0	0	0	-105498014	0
64949	1	0	0	0	-24493121	0
64950	1	0	0	0	-34031427	0
64951	1	0	0	0	-120683092	0
64952	1	0	0	0	-63365615	0
64953	1	0	0	0	-93542306	0
64954	1	0	0	0	0	4000541
64955	1	0	0	0	-129328862	0
64956	1	0	0	0	-129409900	0
64957	1	0	0	0	-129407858	0
64958	1	0	0	0	-129354298	0
64959	1	0	0	0	-134960620	0
64960	1	0	0	0	-14074621	0
64961	1	0	0	0	-33269738	0
64962	1	0	0	0	-101769875	0
64963	1	0	0	0	-101739184	0
64964	1	0	0	0	-101454088	0
64965	1	0	0	0	-101443816	0
64966	1	0	0	0	-94245289	0
64967	1	0	0	0	-97673346	0
64968	1	0	0	0	-34557821	0
64969	1	0	0	0	-79752213	0
64970	1	0	0	0	-78473814	0
64971	1	0	0	0	-82772365	0
64972	1	0	0	0	-107508972	0
64973	1	0	0	0	-46865039	0
64974	1	0	0	0	-91656216	0
64975	1	0	0	0	-130127868	0
64976	1	0	0	0	-116561722	0
64977	1	0	0	0	-68334660	0
64978	1	0	0	0	-21159265	0
64979	1	0	0	0	-30409095	0
64980	1	0	0	0	-130077882	0
64981	1	0	0	0	-64794129	0
64982	1	0	0	0	-38203847	0
64983	1	0	0	0	-134243828	0
64984	1	0	0	0	-15220511	0
64985	1	0	0	0	-28014960	0
64986	1	0	0	0	-108817080	0
64987	1	0	0	0	-116585856	0
64988	1	0	0	0	-31925378	0
64989	1	0	0	0	-56124486	0
64990	1	0	0	0	-56063896	0
64991	1	0	0	0	-56046813	0
64992	1	0	0	0	-77348558	0
64993	1	0	0	0	-94573736	0
64994	1	0	0	0	-7587104	0
64995	1	0	0	0	-138203546	0
64996	1	0	0	0	-56994040	0
64997	1	0	0	0	-81993556	0
64998	1	0	0	0	-22772059	0
64999	1	0	0	0	-120403220	0
65000	1	0	0	0	-120180825	0
65001	1	0	0	0	-120196319	0
65002	1	0	0	0	-120283279	0
65003	1	0	0	0	-21820180	0
65004	1	0	0	0	-77903711	0
65005	1	0	0	0	-42917725	0
65006	1	0	0	0	-132193961	0
65007	1	0	0	0	-113744069	0
65008	1	0	0	0	-97633375	0
65009	1	0	0	0	-103383282	0
65010	1	0	0	0	-23774715	0
65011	1	0	0	0	-24290100	0
65012	1	0	0	0	-91783665	0
65013	1	0	0	0	-114447344	0
65014	1	0	0	0	-115457188	0
65015	1	0	0	0	-36204206	0
65016	1	0	0	0	-95454130	0
65017	1	0	0	0	-83988226	0
65018	1	0	0	0	-83987602	0
65019	1	0	0	0	-83986648	0
65020	1	0	0	0	-72319831	0
65021	1	0	0	0	-72321623	0
65022	1	0	0	0	-72349902	0
65023	1	0	0	0	-133623237	0
65024	1	0	0	0	-133177718	0
65025	1	0	0	0	-95136415	0
65026	1	0	0	0	-57783212	0
65027	1	0	0	0	-81490947	0
65028	1	0	0	0	-114476030	0
65029	1	0	0	0	-141584128	0
65030	1	0	0	0	-141668328	0
65031	1	0	0	0	-31298674	0
65032	1	0	0	0	-46444209	0
65033	1	0	0	0	-114992063	0
65034	1	0	0	0	-114652478	0
65035	1	0	0	0	-79230743	0
65036	1	0	0	0	-116987408	0
65037	1	0	0	0	-116960430	0
65038	1	0	0	0	-134615675	0
65039	1	0	0	0	-131068873	0
65040	1	0	0	0	-130676601	0
65041	1	0	0	0	-130285434	0
65042	1	0	0	0	-25123488	0
